short_read_contig_id,short_read_contig_length,mapped_against_hybrid_contig_id,hybrid_contig_length,number_of_residue_matches,is_circular,label
73,1709,4,74238,1709,True,plasmid
74,1699,3,169593,1699,True,plasmid
75,1653,4,74238,1653,True,plasmid
76,1628,3,169593,1628,True,plasmid
77,1599,NA,NA,1599,NA,ambiguous
78,1589,1,5248070,1589,True,chromosome
79,1583,2,327518,1583,True,plasmid
80,1543,3,169593,1543,True,plasmid
81,1329,NA,NA,1329,NA,ambiguous
82,1305,5,65556,1305,True,plasmid
83,1217,4,74238,1217,True,plasmid
84,1209,2,327518,1209,True,plasmid
85,1105,2,327518,1105,True,plasmid
86,1097,NA,NA,1097,NA,ambiguous
87,1087,1,5248070,1087,True,chromosome
88,1023,4,74238,1023,True,plasmid
89,1014,2,327518,1014,True,plasmid
90,971,2,327518,971,True,plasmid
91,917,1,5248070,917,True,chromosome
92,905,1,5248070,905,True,chromosome
93,880,2,327518,880,True,plasmid
94,879,2,327518,879,True,plasmid
95,858,1,5248070,858,True,chromosome
96,838,5,65556,838,True,plasmid
97,802,5,65556,802,True,plasmid
98,703,2,327518,703,True,plasmid
100,645,5,65556,645,True,plasmid
101,630,3,169593,630,True,plasmid
102,575,2,327518,575,True,plasmid
103,575,NA,NA,575,NA,ambiguous
104,574,3,169593,574,True,plasmid
105,541,2,327518,541,True,plasmid
106,536,2,327518,536,True,plasmid
107,455,1,5248070,455,True,chromosome
108,431,NA,NA,431,NA,ambiguous
109,419,5,65556,419,True,plasmid
110,398,1,5248070,398,True,chromosome
111,364,4,74238,364,True,plasmid
112,362,2,327518,362,True,plasmid
113,362,2,327518,362,True,plasmid
114,361,1,5248070,361,True,chromosome
115,353,2,327518,353,True,plasmid
116,348,2,327518,348,True,plasmid
117,347,1,5248070,347,True,chromosome
118,346,NA,NA,346,NA,ambiguous
119,340,4,74238,340,True,plasmid
120,338,1,5248070,338,True,chromosome
121,335,NA,NA,335,NA,ambiguous
122,326,1,5248070,326,True,chromosome
123,310,2,327518,310,True,plasmid
124,303,3,169593,303,True,plasmid
125,299,NA,NA,299,NA,ambiguous
126,286,1,5248070,286,True,chromosome
127,286,1,5248070,286,True,chromosome
128,283,2,327518,283,True,plasmid
129,273,1,5248070,273,True,chromosome
130,263,NA,NA,263,NA,ambiguous
131,262,1,5248070,262,True,chromosome
132,255,NA,NA,255,NA,ambiguous
133,251,1,5248070,251,True,chromosome
134,239,NA,NA,239,NA,ambiguous
135,237,1,5248070,237,True,chromosome
136,234,2,327518,234,True,plasmid
137,233,1,5248070,233,True,chromosome
138,228,1,5248070,228,True,chromosome
139,222,2,327518,222,True,plasmid
140,212,1,5248070,212,True,chromosome
141,200,1,5248070,200,True,chromosome
142,197,5,65556,197,True,plasmid
143,195,2,327518,195,True,plasmid
144,184,1,5248070,184,True,chromosome
145,183,2,327518,183,True,plasmid
146,182,1,5248070,182,True,chromosome
147,182,1,5248070,182,True,chromosome
148,172,1,5248070,172,True,chromosome
149,160,1,5248070,160,True,chromosome
150,157,1,5248070,157,True,chromosome
151,157,2,327518,157,True,plasmid
152,156,1,5248070,156,True,chromosome
153,153,1,5248070,153,True,chromosome
154,151,2,327518,151,True,plasmid
155,149,2,327518,149,True,plasmid
156,147,5,65556,147,True,plasmid
157,144,1,5248070,144,True,chromosome
158,143,1,5248070,143,True,chromosome
159,142,3,169593,142,True,plasmid
160,140,5,65556,140,True,plasmid
161,138,2,327518,138,True,plasmid
162,137,NA,NA,137,NA,ambiguous
163,134,1,5248070,134,True,chromosome
165,134,2,327518,134,True,plasmid
166,133,1,5248070,133,True,chromosome
167,125,1,5248070,125,True,chromosome
168,124,2,327518,124,True,plasmid
169,123,2,327518,123,True,plasmid
170,122,2,327518,122,True,plasmid
171,121,1,5248070,121,True,chromosome
172,120,1,5248070,120,True,chromosome
173,119,2,327518,119,True,plasmid
174,119,3,169593,119,True,plasmid
175,118,1,5248070,118,True,chromosome
176,118,5,65556,118,True,plasmid
177,109,5,65556,109,True,plasmid
