short_read_contig_id,short_read_contig_length,mapped_against_hybrid_contig_id,hybrid_contig_length,number_of_residue_matches,is_circular,label
57,1198,NA,NA,1198,NA,ambiguous
58,1161,2,167556,1161,True,plasmid
59,1087,1,5146129,1087,True,chromosome
60,1070,1,5146129,1070,True,chromosome
61,1036,2,167556,1036,True,plasmid
62,1025,3,78908,1025,True,plasmid
63,980,2,167556,980,True,plasmid
64,867,2,167556,867,True,plasmid
65,858,1,5146129,858,True,chromosome
66,838,3,78908,838,True,plasmid
67,808,3,78908,808,True,plasmid
68,789,2,167556,789,True,plasmid
69,789,2,167556,789,True,plasmid
70,788,1,5146129,788,True,chromosome
71,644,2,167556,644,True,plasmid
72,638,1,5146129,638,True,chromosome
73,612,4,53297,612,True,plasmid
74,588,2,167556,588,True,plasmid
75,545,NA,NA,545,NA,ambiguous
76,545,2,167556,545,True,plasmid
77,541,NA,NA,541,NA,ambiguous
78,432,2,167556,432,True,plasmid
79,430,2,167556,430,True,plasmid
80,422,3,78908,422,True,plasmid
81,409,2,167556,409,True,plasmid
82,404,2,167556,404,True,plasmid
83,374,1,5146129,374,True,chromosome
84,373,2,167556,373,True,plasmid
85,368,2,167556,368,True,plasmid
86,365,2,167556,365,True,plasmid
87,344,2,167556,344,True,plasmid
88,343,2,167556,343,True,plasmid
89,326,1,5146129,326,True,chromosome
90,318,2,167556,318,True,plasmid
91,301,1,5146129,301,True,chromosome
92,295,2,167556,295,True,plasmid
93,286,3,78908,286,True,plasmid
94,282,2,167556,282,True,plasmid
95,268,2,167556,268,True,plasmid
96,255,2,167556,255,True,plasmid
97,252,1,5146129,252,True,chromosome
98,251,1,5146129,251,True,chromosome
99,238,3,78908,238,True,plasmid
100,232,2,167556,232,True,plasmid
101,229,1,5146129,229,True,chromosome
102,212,1,5146129,212,True,chromosome
103,209,2,167556,209,True,plasmid
104,201,3,78908,201,True,plasmid
105,201,2,167556,201,True,plasmid
106,200,1,5146129,200,True,chromosome
107,192,1,5146129,192,True,chromosome
108,191,2,167556,191,True,plasmid
109,190,2,167556,190,True,plasmid
110,190,3,78908,190,True,plasmid
111,181,1,5146129,181,True,chromosome
112,179,1,5146129,179,True,chromosome
113,177,3,78908,177,True,plasmid
114,176,2,167556,176,True,plasmid
115,168,2,167556,168,True,plasmid
116,165,2,167556,165,True,plasmid
117,165,2,167556,165,True,plasmid
118,164,4,53297,164,True,plasmid
119,163,3,78908,163,True,plasmid
120,159,1,5146129,159,True,chromosome
121,156,1,5146129,156,True,chromosome
122,154,1,5146129,154,True,chromosome
123,152,NA,NA,152,NA,ambiguous
124,151,2,167556,151,True,plasmid
125,147,2,167556,147,True,plasmid
126,146,1,5146129,146,True,chromosome
127,142,3,78908,142,True,plasmid
128,140,2,167556,140,True,plasmid
129,139,3,78908,139,True,plasmid
130,138,1,5146129,138,True,chromosome
131,134,2,167556,134,True,plasmid
132,134,2,167556,134,True,plasmid
133,134,1,5146129,134,True,chromosome
134,133,1,5146129,133,True,chromosome
135,132,2,167556,132,True,plasmid
136,131,1,5146129,131,True,chromosome
137,131,2,167556,131,True,plasmid
138,129,3,78908,129,True,plasmid
139,128,1,5146129,128,True,chromosome
140,118,1,5146129,118,True,chromosome
141,118,1,5146129,118,True,chromosome
142,116,3,78908,116,True,plasmid
143,113,1,5146129,113,True,chromosome
144,112,1,5146129,112,True,chromosome
145,112,2,167556,112,True,plasmid
