short_read_contig_id,short_read_contig_length,mapped_against_hybrid_contig_id,hybrid_contig_length,number_of_residue_matches,is_circular,label
70,7662,2,692908,7662,False,chromosome
71,7336,1,1207849,7336,False,chromosome
72,7148,1,1207849,7148,False,chromosome
73,6912,1,1207849,6912,False,chromosome
74,6833,1,1207849,6833,False,chromosome
75,6691,1,1207849,6691,False,chromosome
76,6645,2,692908,6645,False,chromosome
77,6595,7,79610,6595,False,no_label
78,6415,6,116048,6415,False,no_label
79,6368,1,1207849,6368,False,chromosome
80,5974,9,53302,5974,True,plasmid
81,5779,14,5779,5779,True,plasmid
82,5642,9,53302,5642,True,plasmid
83,5552,1,1207849,5552,False,chromosome
84,5451,10,13179,5451,False,no_label
85,5428,4,179007,5428,False,no_label
86,5358,1,1207849,5358,False,chromosome
87,5095,1,1207849,5095,False,chromosome
88,5090,1,1207849,5090,False,chromosome
89,5028,6,116048,5028,False,no_label
90,4717,1,1207849,4717,False,chromosome
91,4686,7,79610,4686,False,no_label
92,4637,2,692908,4637,False,chromosome
93,4436,3,560967,4436,False,chromosome
94,4418,1,1207849,4418,False,chromosome
95,4403,10,13179,4403,False,no_label
96,4384,1,1207849,4384,False,chromosome
97,4254,1,1207849,4254,False,chromosome
98,4156,2,692908,4156,False,chromosome
99,4113,13,6357,4113,True,plasmid
100,4046,9,53302,4046,True,plasmid
101,3971,7,79610,3971,False,no_label
102,3833,1,1207849,3833,False,chromosome
103,3780,1,1207849,3780,False,chromosome
104,3678,1,1207849,3678,False,chromosome
105,3562,9,53302,3562,True,plasmid
106,3545,7,79610,3545,False,no_label
107,3541,15,4372,3541,True,plasmid
108,3442,6,116048,3413,False,no_label
109,3366,NA,NA,3366,NA,ambiguous
110,3326,1,1207849,3326,False,chromosome
111,3323,7,79610,3323,False,no_label
112,3283,7,79610,3283,False,no_label
113,3243,16,4074,3243,True,plasmid
114,3205,7,79610,3205,False,no_label
115,2958,6,116048,2958,False,no_label
116,2939,1,1207849,2939,False,chromosome
117,2800,17,2947,2800,True,plasmid
118,2754,1,1207849,2754,False,chromosome
119,2710,18,2857,2710,True,plasmid
120,2620,1,1207849,2620,False,chromosome
121,2459,7,79610,2459,False,no_label
122,2406,3,560967,2406,False,chromosome
123,2387,1,1207849,2387,False,chromosome
124,2382,1,1207849,2382,False,chromosome
125,2353,7,79610,2353,False,no_label
126,2328,1,1207849,2328,False,chromosome
127,2235,6,116048,2235,False,no_label
128,2110,19,2189,1593,True,plasmid
129,2044,12,9066,1456,False,no_label
130,2024,9,53302,2024,True,plasmid
131,2019,7,79610,2006,False,no_label
132,1976,2,692908,1976,False,chromosome
133,1967,1,1207849,1967,False,chromosome
134,1939,7,79610,1939,False,no_label
135,1918,1,1207849,1904,False,chromosome
136,1881,7,79610,1881,False,no_label
137,1806,6,116048,261,False,no_label
138,1772,NA,NA,1772,NA,ambiguous
139,1731,7,79610,1731,False,no_label
140,1691,1,1207849,1691,False,chromosome
141,1691,9,53302,1691,True,plasmid
142,1688,2,692908,1688,False,chromosome
143,1641,1,1207849,1641,False,chromosome
144,1514,3,560967,1514,False,chromosome
145,1507,5,129272,1507,False,no_label
146,1502,2,692908,1502,False,chromosome
147,1477,7,79610,1477,False,no_label
148,1416,1,1207849,1416,False,chromosome
149,1390,6,116048,1390,False,no_label
150,1354,9,53302,1354,True,plasmid
151,1334,1,1207849,1334,False,chromosome
152,1305,7,79610,1305,False,no_label
153,1209,1,1207849,1209,False,chromosome
154,1178,8,66330,1178,False,no_label
155,1168,12,9066,1168,False,no_label
156,1168,6,116048,1168,False,no_label
157,1120,NA,NA,1120,NA,ambiguous
158,1114,10,13179,1114,False,no_label
159,1113,1,1207849,1113,False,chromosome
160,1083,3,560967,1083,False,chromosome
161,1078,10,13179,1078,False,no_label
162,1066,1,1207849,1054,False,chromosome
163,1015,4,179007,981,False,no_label
164,996,10,13179,996,False,no_label
165,939,6,116048,939,False,no_label
166,910,1,1207849,910,False,chromosome
167,893,9,53302,893,True,plasmid
168,893,7,79610,893,False,no_label
169,892,9,53302,892,True,plasmid
170,892,1,1207849,892,False,chromosome
171,890,4,179007,854,False,no_label
172,857,1,1207849,857,False,chromosome
173,857,9,53302,857,True,plasmid
174,831,8,66330,817,False,no_label
175,768,7,79610,768,False,no_label
176,622,NA,NA,622,NA,ambiguous
177,596,9,53302,596,True,plasmid
178,588,1,1207849,588,False,chromosome
179,502,16,4074,502,True,plasmid
180,495,7,79610,495,False,no_label
181,377,7,79610,377,False,no_label
182,365,NA,NA,365,NA,ambiguous
183,349,11,10366,349,True,plasmid
184,338,13,6357,338,True,plasmid
185,329,16,4074,329,True,plasmid
186,314,6,116048,314,False,no_label
187,261,1,1207849,261,False,chromosome
188,259,9,53302,259,True,plasmid
189,147,17,2947,147,True,plasmid
190,137,NA,NA,137,NA,ambiguous
191,137,10,13179,137,False,no_label
192,134,11,10366,134,True,plasmid
193,128,7,79610,128,False,no_label
194,125,1,1207849,125,False,chromosome
195,103,8,66330,103,False,no_label
