short_read_contig_id,short_read_contig_length,mapped_against_hybrid_contig_id,hybrid_contig_length,number_of_residue_matches,is_circular,label
139,329,2,733731,323,False,chromosome
140,321,7,35822,317,True,plasmid
141,255,3,346982,255,False,no_label
142,207,8,23754,196,True,plasmid
143,198,1,1335375,198,False,chromosome
144,192,1,1335375,192,False,chromosome
145,187,3,346982,187,False,no_label
146,176,9,6174,176,True,plasmid
147,172,1,1335375,172,False,chromosome
148,168,NA,NA,168,NA,ambiguous
149,137,7,35822,137,True,plasmid
150,131,3,346982,131,False,no_label
151,128,3,346982,128,False,no_label
152,123,NA,NA,123,NA,ambiguous
153,119,8,23754,119,True,plasmid
155,102,2,733731,102,False,chromosome
